Experience,Domain,Project_count,Education,Project_score,Cert_score,Skill_score,Final_score
7.0,Machine Learning,7.0,3,4.66158,0,6.164414002968976,44.85606686065845
0.0,Machine Learning,10.0,5,5.56158,4,4.242640687119285,39.65394364688904
4.0,Software Engineering,9.0,4,5.26158,0,5.744562646538029,44.3449842515889
6.0,Data Science,2.0,4,3.16158,0,5.291502622129181,38.586404053398795
0.0,Cybersecurity,4.0,3,3.76158,0,2.8284271247461903,24.889681104092855
2.0,Cybersecurity,4.0,4,3.76158,0,3.872983346207417,32.07061468624399
7.0,Cybersecurity,2.0,3,3.16158,0,4.58257569495584,35.521840152867156
3.0,Software Engineering,6.0,3,4.36158,0,4.0,33.34299795011141
1.0,Machine Learning,1.0,3,2.86158,0,6.164414002968976,33.05012532519074
4.0,Software Engineering,5.0,4,4.06158,0,4.898979485566356,38.124106594367184
5.0,Machine Learning,9.0,4,5.26158,4,4.47213595499958,42.607580434016114
2.0,Cybersecurity,2.0,3,3.16158,0,4.58257569495584,30.32184015286716
5.0,Machine Learning,8.0,3,4.96158,0,4.242640687119285,37.99862980173314
6.0,Data Science,7.0,4,4.66158,0,4.242640687119285,40.11097287915518
10.0,Cybersecurity,5.0,3,4.06158,0,3.872983346207417,39.31827160882194
7.0,Software Engineering,6.0,5,4.36158,0,5.0990195135927845,44.76561459737224
3.0,Software Engineering,0.0,3,2.56158,0,4.898979485566356,30.445821981477422
4.0,Machine Learning,9.0,5,5.26158,0,5.291502622129181,45.000002511444464
10.0,Software Engineering,0.0,4,2.56158,0,5.744562646538029,42.23607194838732
3.0,Cybersecurity,5.0,3,4.06158,0,4.58257569495584,34.14481092060102
1.0,Cybersecurity,2.0,4,3.16158,0,3.872983346207417,29.175300841088085
8.0,Software Engineering,7.0,3,4.66158,0,4.123105625617661,39.83611377359516
0.0,Data Science,10.0,3,5.56158,0,5.291502622129181,37.76765943402242
8.0,Data Science,10.0,3,5.56158,0,4.0,42.25362564042323
2.0,Data Science,10.0,3,5.56158,0,6.0,41.95094814818302
10.0,Machine Learning,1.0,4,2.86158,0,6.164414002968976,44.41012532519074
3.0,Machine Learning,6.0,4,4.36158,0,5.385164807134504,39.45508304328963
8.0,Machine Learning,2.0,3,3.16158,0,5.385164807134504,38.944455352977826
4.0,Machine Learning,4.0,3,3.76158,0,6.164414002968976,38.953096092924596
6.0,Software Engineering,7.0,3,4.66158,0,4.123105625617661,37.75611377359515
10.0,Cybersecurity,1.0,3,2.86158,0,3.872983346207417,35.60764391851013
1.0,Machine Learning,1.0,3,2.86158,0,5.385164807134504,30.736798430399876
10.0,Software Engineering,2.0,4,3.16158,0,5.0,41.8810315136795
10.0,Machine Learning,2.0,4,3.16158,0,5.291502622129181,42.74640405339879
1.0,Data Science,3.0,5,3.46158,0,6.0,38.41734969013735
8.0,Machine Learning,1.0,4,2.86158,0,4.358898943540674,36.97016272496928
9.0,Machine Learning,5.0,4,4.06158,0,4.242640687119285,41.37565903399927
9.0,Software Engineering,8.0,3,4.96158,0,5.0990195135927845,44.70092844252815
6.0,Data Science,1.0,5,2.86158,0,5.0990195135927845,39.08732998448249
8.0,Machine Learning,8.0,3,4.96158,0,6.164414002968976,46.82372378323641
3.0,Software Engineering,1.0,3,2.86158,0,4.0,28.70471333722165
3.0,Data Science,0.0,4,2.56158,0,6.0,35.7143789224035
1.0,Cybersecurity,9.0,5,5.26158,0,3.872983346207417,37.668899299133756
1.0,Data Science,4.0,4,3.76158,0,5.291502622129181,35.2417178985547
5.0,Machine Learning,6.0,3,4.36158,0,6.164414002968976,41.8484099380805
5.0,Cybersecurity,5.0,4,4.06158,0,4.58257569495584,38.224810920601016
6.0,Cybersecurity,7.0,3,4.66158,0,4.58257569495584,39.12012476575692
10.0,Cybersecurity,10.0,3,5.56158,0,4.58257569495584,46.06309553349078
0.0,Data Science,6.0,4,4.36158,0,5.291502622129181,36.0570317437106
3.0,Cybersecurity,9.0,4,5.26158,0,4.58257569495584,39.85543861091283
1.0,Software Engineering,9.0,3,5.26158,0,4.898979485566356,36.714734284679
8.0,Machine Learning,6.0,4,4.36158,4,5.385164807134504,45.655083043289636
4.0,Machine Learning,6.0,4,4.36158,0,5.291502622129181,40.2170317437106
3.0,Cybersecurity,6.0,4,4.36158,0,2.6457513110645907,31.322692339151214
0.0,Data Science,9.0,5,5.26158,0,4.0,37.00596871784528
5.0,Data Science,0.0,4,2.56158,0,4.242640687119285,32.57737442110951
4.0,Cybersecurity,0.0,5,2.56158,0,2.449489742783178,28.214116690300763
4.0,Software Engineering,0.0,4,2.56158,0,5.0990195135927845,34.07967306190453
1.0,Machine Learning,9.0,4,5.26158,0,5.385164807134504,40.1580538110235
5.0,Software Engineering,1.0,3,2.86158,0,4.123105625617661,31.150172238127446
7.0,Software Engineering,6.0,5,4.36158,0,5.744562646538029,46.68201348385503
1.0,Data Science,4.0,4,3.76158,0,6.0,37.3450066127153
5.0,Data Science,0.0,3,2.56158,0,6.0,35.794378922403496
2.0,Data Science,6.0,4,4.36158,0,6.0,40.240320457871206
1.0,Cybersecurity,7.0,3,4.66158,0,4.58257569495584,33.92012476575692
6.0,Cybersecurity,1.0,4,2.86158,0,3.605551275463989,32.65372869204925
2.0,Data Science,5.0,3,4.06158,0,4.242640687119285,32.095659033999276
8.0,Machine Learning,0.0,3,2.56158,4,6.164414002968976,40.40246840261279
7.0,Software Engineering,6.0,3,4.36158,0,5.744562646538029,42.68201348385503
3.0,Software Engineering,4.0,3,3.76158,0,4.0,31.48768410495551
4.0,Machine Learning,8.0,3,4.96158,0,6.164414002968976,42.663723783236414
7.0,Cybersecurity,10.0,4,5.56158,0,4.58257569495584,44.943095533490784
5.0,Software Engineering,8.0,5,4.96158,0,4.123105625617661,41.643770696173114
5.0,Cybersecurity,9.0,4,5.26158,0,2.6457513110645907,36.18566310688507
10.0,Data Science,0.0,5,2.56158,0,5.0990195135927845,42.31967306190453
4.0,Machine Learning,10.0,3,5.56158,0,4.358898943540674,39.159075028170854
2.0,Cybersecurity,5.0,3,4.06158,0,3.741657386773941,30.608409321423178
7.0,Software Engineering,4.0,4,3.76158,0,4.898979485566356,40.31644967178923
3.0,Software Engineering,8.0,5,4.96158,0,5.744562646538029,44.37732732901094
5.0,Cybersecurity,7.0,3,4.66158,0,4.58257569495584,38.08012476575691
7.0,Data Science,5.0,4,4.06158,0,5.0990195135927845,41.83795767479429
0.0,Software Engineering,2.0,5,3.16158,0,5.0990195135927845,33.77498690706044
3.0,Data Science,10.0,5,5.56158,0,6.0,46.99094814818303
9.0,Software Engineering,1.0,3,2.86158,0,4.123105625617661,35.31017223812744
6.0,Software Engineering,3.0,4,3.46158,0,4.0,35.68002718237755
9.0,Data Science,10.0,4,5.56158,0,5.291502622129181,49.12765943402242
5.0,Cybersecurity,6.0,4,4.36158,0,2.449489742783178,32.82005822576848
7.0,Data Science,6.0,4,4.36158,0,5.291502622129181,43.337031743710604
4.0,Software Engineering,7.0,3,4.66158,0,5.744562646538029,40.489670406432985
4.0,Software Engineering,0.0,5,2.56158,0,4.898979485566356,35.48582198147742
10.0,Software Engineering,6.0,3,4.36158,0,4.123105625617661,40.988456851017204
10.0,Machine Learning,0.0,4,2.56158,0,5.291502622129181,40.89109020824289
8.0,Data Science,7.0,3,4.66158,0,4.242640687119285,40.190972879155176
6.0,Software Engineering,4.0,3,3.76158,0,4.898979485566356,37.27644967178923
0.0,Software Engineering,0.0,4,2.56158,0,4.898979485566356,29.32582198147742
10.0,Cybersecurity,5.0,3,4.06158,0,3.741657386773941,38.928409321423175
8.0,Data Science,0.0,3,2.56158,0,5.291502622129181,36.81109020824289
5.0,Software Engineering,8.0,4,4.96158,0,4.898979485566356,41.94707736210104
3.0,Software Engineering,9.0,3,5.26158,0,5.744562646538029,41.30498425158889
8.0,Software Engineering,8.0,3,4.96158,0,4.0,40.39831179526732
0.0,Machine Learning,8.0,4,4.96158,0,6.164414002968976,40.50372378323641
6.0,Cybersecurity,10.0,4,5.56158,0,4.58257569495584,43.903095533490784
6.0,Cybersecurity,9.0,5,5.26158,0,2.6457513110645907,39.22566310688507
4.0,Software Engineering,8.0,3,4.96158,0,4.242640687119285,36.95862980173314
6.0,Machine Learning,4.0,3,3.76158,0,5.291502622129181,38.4417178985547
9.0,Machine Learning,8.0,4,4.96158,4,5.385164807134504,48.55039688844555
1.0,Cybersecurity,6.0,4,4.36158,0,3.872983346207417,32.88592853139989
8.0,Machine Learning,10.0,3,5.56158,0,4.358898943540674,43.31907502817085
0.0,Software Engineering,3.0,4,3.46158,0,4.242640687119285,30.160345188843372
10.0,Cybersecurity,6.0,4,4.36158,0,2.8284271247461903,39.144994949248755
4.0,Machine Learning,2.0,4,3.16158,0,6.164414002968976,39.09778224776869
5.0,Machine Learning,10.0,3,5.56158,0,6.164414002968976,45.55903762839232
3.0,Cybersecurity,5.0,5,4.06158,0,4.58257569495584,38.14481092060102
2.0,Software Engineering,7.0,4,4.66158,0,5.0,38.19931612656926
4.0,Machine Learning,9.0,3,5.26158,0,4.358898943540674,38.2314181055929
8.0,Machine Learning,10.0,5,5.56158,0,6.164414002968976,52.679037628392315
1.0,Data Science,6.0,5,4.36158,0,6.0,41.20032045787121
0.0,Machine Learning,2.0,4,3.16158,0,5.291502622129181,32.34640405339879
9.0,Data Science,0.0,3,2.56158,0,5.291502622129181,37.851090208242894
2.0,Data Science,6.0,4,4.36158,0,6.0,40.240320457871206
10.0,Data Science,5.0,4,4.06158,0,4.242640687119285,42.415659033999276
1.0,Data Science,6.0,3,4.36158,0,5.291502622129181,35.0970317437106
8.0,Data Science,10.0,4,5.56158,0,4.0,44.25362564042323
10.0,Cybersecurity,0.0,4,2.56158,0,4.58257569495584,38.786526307711256
1.0,Data Science,1.0,3,2.86158,0,4.242640687119285,27.345031343687467
0.0,Data Science,5.0,4,4.06158,0,5.0990195135927845,34.55795767479429
2.0,Cybersecurity,10.0,3,5.56158,0,4.58257569495584,37.74309553349078
10.0,Software Engineering,1.0,4,2.86158,0,5.0990195135927845,41.247329984482484
5.0,Cybersecurity,8.0,4,4.96158,0,3.605551275463989,38.10732715009492
10.0,Software Engineering,9.0,4,5.26158,0,5.744562646538029,50.58498425158889
8.0,Cybersecurity,1.0,3,2.86158,0,2.8284271247461903,30.426710336358997
6.0,Cybersecurity,2.0,3,3.16158,0,3.872983346207417,32.37530084108809
10.0,Machine Learning,6.0,4,4.36158,0,5.291502622129181,46.4570317437106
1.0,Software Engineering,9.0,4,5.26158,0,5.744562646538029,41.22498425158889
3.0,Data Science,9.0,5,5.26158,0,6.0,46.06329122560507
0.0,Machine Learning,9.0,5,5.26158,0,5.291502622129181,40.84000251144447
10.0,Software Engineering,8.0,3,4.96158,0,5.0990195135927845,45.74092844252815
2.0,Data Science,10.0,5,5.56158,0,5.291502622129181,43.84765943402242
6.0,Data Science,8.0,3,4.96158,0,5.0990195135927845,41.580928442528155
6.0,Software Engineering,0.0,3,2.56158,0,5.744562646538029,36.07607194838732
3.0,Data Science,9.0,3,5.26158,0,5.291502622129181,39.960002511444465
7.0,Cybersecurity,1.0,3,2.86158,0,4.58257569495584,34.59418323028921
8.0,Software Engineering,2.0,4,3.16158,0,4.0,36.8323702597996
8.0,Software Engineering,7.0,4,4.66158,0,5.744562646538029,46.64967040643298
3.0,Software Engineering,0.0,3,2.56158,0,5.744562646538029,32.95607194838732
9.0,Machine Learning,10.0,5,5.56158,0,6.164414002968976,53.71903762839232
5.0,Machine Learning,0.0,4,2.56158,0,6.164414002968976,38.28246840261279
7.0,Data Science,2.0,3,3.16158,0,6.0,39.7296927675594
4.0,Cybersecurity,0.0,4,2.56158,0,2.6457513110645907,26.796750803683498
1.0,Software Engineering,4.0,4,3.76158,0,4.898979485566356,34.07644967178923
0.0,Cybersecurity,5.0,5,4.06158,0,2.8284271247461903,29.817338026670807
7.0,Machine Learning,9.0,3,5.26158,4,5.291502622129181,45.12000251144447
5.0,Data Science,4.0,3,3.76158,0,4.242640687119285,34.28800211142132
9.0,Machine Learning,2.0,5,3.16158,0,4.47213595499958,41.27398197597044
7.0,Cybersecurity,0.0,5,2.56158,0,3.872983346207417,35.55998699593218
9.0,Cybersecurity,5.0,3,4.06158,0,4.58257569495584,40.38481092060101
9.0,Cybersecurity,5.0,4,4.06158,0,4.58257569495584,42.38481092060101
1.0,Cybersecurity,9.0,3,5.26158,0,4.58257569495584,35.77543861091283
0.0,Cybersecurity,4.0,4,3.76158,0,4.58257569495584,32.09715399802306
1.0,Software Engineering,10.0,3,5.56158,0,5.744562646538029,40.152641174166845
9.0,Software Engineering,6.0,3,4.36158,0,4.123105625617661,39.948456851017205
9.0,Software Engineering,7.0,4,4.66158,0,5.744562646538029,47.68967040643298
4.0,Cybersecurity,5.0,3,4.06158,0,3.872983346207417,33.07827160882194
2.0,Software Engineering,1.0,3,2.86158,0,5.0,30.633374591101546
9.0,Software Engineering,5.0,5,4.06158,0,4.898979485566356,45.32410659436718
2.0,Machine Learning,1.0,5,2.86158,0,5.291502622129181,35.49874713082084
9.0,Machine Learning,10.0,3,5.56158,0,5.385164807134504,47.40571073360145
8.0,Cybersecurity,4.0,3,3.76158,0,4.58257569495584,38.41715399802306
0.0,Data Science,6.0,3,4.36158,0,5.291502622129181,34.0570317437106
7.0,Software Engineering,7.0,3,4.66158,0,4.0,38.43065487268937
7.0,Cybersecurity,0.0,5,2.56158,0,2.449489742783178,31.334116690300764
1.0,Software Engineering,1.0,5,2.86158,0,4.898979485566356,33.29347890405537
0.0,Cybersecurity,9.0,3,5.26158,0,3.872983346207417,32.62889929913376
6.0,Data Science,5.0,4,4.06158,0,6.0,43.47266353529326
4.0,Machine Learning,7.0,4,4.66158,0,6.164414002968976,43.736066860658454
5.0,Data Science,9.0,4,5.26158,0,5.291502622129181,44.04000251144447
7.0,Data Science,2.0,3,3.16158,0,4.242640687119285,34.512688266265414
5.0,Software Engineering,0.0,4,2.56158,0,4.0,31.857056414643697
5.0,Data Science,0.0,4,2.56158,0,6.0,37.794378922403496
2.0,Cybersecurity,0.0,3,2.56158,0,2.6457513110645907,22.716750803683496
4.0,Software Engineering,10.0,5,5.56158,0,3.872983346207417,41.716556221711706
8.0,Software Engineering,7.0,3,4.66158,0,5.744562646538029,44.64967040643298
4.0,Machine Learning,5.0,3,4.06158,0,5.385164807134504,37.56742612071168
9.0,Software Engineering,0.0,4,2.56158,0,5.0,38.98571766852359
6.0,Machine Learning,10.0,5,5.56158,0,6.164414002968976,50.59903762839232
5.0,Software Engineering,9.0,4,5.26158,0,5.744562646538029,45.38498425158889
6.0,Data Science,2.0,3,3.16158,0,5.291502622129181,36.586404053398795
3.0,Software Engineering,7.0,3,4.66158,0,4.898979485566356,36.93942043952308
6.0,Cybersecurity,2.0,3,3.16158,0,2.8284271247461903,29.274367258936948
7.0,Data Science,8.0,3,4.96158,0,4.47213595499958,40.75992351143816
10.0,Software Engineering,4.0,3,3.76158,0,4.898979485566356,41.43644967178923
1.0,Machine Learning,2.0,4,3.16158,0,4.358898943540674,30.61781964754723
7.0,Data Science,10.0,4,5.56158,0,5.291502622129181,47.04765943402242
3.0,Cybersecurity,9.0,4,5.26158,0,4.58257569495584,39.85543861091283
3.0,Machine Learning,7.0,5,4.66158,0,5.291502622129181,42.10468866628855
9.0,Data Science,9.0,3,5.26158,0,6.0,48.30329122560507
5.0,Software Engineering,3.0,3,3.46158,0,5.744562646538029,37.819042716121174
5.0,Machine Learning,0.0,5,2.56158,0,6.164414002968976,40.28246840261279
7.0,Software Engineering,7.0,4,4.66158,0,5.744562646538029,45.60967040643298
1.0,Data Science,4.0,3,3.76158,0,6.0,35.3450066127153
1.0,Software Engineering,1.0,5,2.86158,0,5.744562646538029,35.803728870965266
10.0,Cybersecurity,8.0,4,4.96158,0,3.741657386773941,43.71138008915704
7.0,Data Science,0.0,3,2.56158,0,5.291502622129181,35.771090208242896
0.0,Cybersecurity,10.0,4,5.56158,0,4.58257569495584,37.66309553349078
1.0,Cybersecurity,5.0,5,4.06158,0,3.741657386773941,33.568409321423175
5.0,Machine Learning,3.0,3,3.46158,0,4.242640687119285,33.360345188843375
10.0,Machine Learning,6.0,5,4.36158,0,4.358898943540674,45.68844733785904
0.0,Machine Learning,0.0,4,2.56158,0,5.291502622129181,30.49109020824289
6.0,Software Engineering,5.0,3,4.06158,0,5.0990195135927845,38.79795767479429
10.0,Cybersecurity,2.0,5,3.16158,0,2.6457513110645907,36.8920646488394
5.0,Data Science,5.0,3,4.06158,0,4.242640687119285,35.21565903399927
9.0,Software Engineering,4.0,4,3.76158,0,5.744562646538029,44.90669963869912
3.0,Software Engineering,9.0,4,5.26158,0,4.123105625617661,38.49142761875107
8.0,Cybersecurity,8.0,5,4.96158,0,4.58257569495584,46.12778168833488
2.0,Software Engineering,4.0,4,3.76158,0,4.0,32.447684104955506
9.0,Machine Learning,0.0,4,2.56158,0,6.164414002968976,42.44246840261279
7.0,Data Science,8.0,3,4.96158,0,5.291502622129181,43.192345588866516
4.0,Software Engineering,10.0,3,5.56158,0,4.123105625617661,38.45908454132902
1.0,Machine Learning,7.0,3,4.66158,4,5.385164807134504,37.30273996586759
6.0,Cybersecurity,7.0,4,4.66158,0,2.8284271247461903,35.91265187182671
5.0,Data Science,1.0,3,2.86158,0,4.242640687119285,31.505031343687467
8.0,Software Engineering,2.0,3,3.16158,0,5.744562646538029,40.011385793543226
8.0,Software Engineering,0.0,4,2.56158,0,5.0990195135927845,38.239673061904526
3.0,Software Engineering,9.0,4,5.26158,0,5.744562646538029,43.30498425158889
1.0,Data Science,4.0,3,3.76158,0,4.242640687119285,30.128002111421328
0.0,Data Science,4.0,3,3.76158,0,5.0990195135927845,31.63030075221634
5.0,Software Engineering,8.0,3,4.96158,0,4.123105625617661,37.643770696173114
5.0,Software Engineering,8.0,5,4.96158,0,4.242640687119285,41.99862980173314
5.0,Machine Learning,6.0,3,4.36158,0,4.358898943540674,36.488447337859036
6.0,Cybersecurity,1.0,4,2.86158,0,4.58257569495584,35.554183230289205
1.0,Machine Learning,4.0,4,3.76158,4,4.358898943540674,33.473133492703134
9.0,Data Science,2.0,4,3.16158,0,5.0990195135927845,41.13498690706044
3.0,Cybersecurity,3.0,3,3.46158,0,3.872983346207417,30.18295776366604
10.0,Software Engineering,5.0,4,4.06158,0,4.123105625617661,42.06079992843925
3.0,Cybersecurity,2.0,4,3.16158,0,3.872983346207417,31.255300841088086
2.0,Software Engineering,1.0,4,2.86158,0,4.898979485566356,32.333478904055376
9.0,Data Science,10.0,4,5.56158,0,6.0,51.230948148183025
3.0,Data Science,1.0,5,2.86158,0,6.0,38.64203584498145
6.0,Machine Learning,4.0,4,3.76158,4,5.385164807134504,41.71976919813373
7.0,Machine Learning,3.0,3,3.46158,0,5.385164807134504,38.83211227555578
10.0,Machine Learning,2.0,4,3.16158,4,5.291502622129181,43.74640405339879
8.0,Data Science,2.0,3,3.16158,0,4.242640687119285,35.55268826626542
3.0,Data Science,7.0,4,4.66158,0,5.291502622129181,40.10468866628855
7.0,Machine Learning,9.0,3,5.26158,0,5.291502622129181,44.12000251144447
7.0,Machine Learning,4.0,3,3.76158,4,5.385164807134504,40.75976919813373
9.0,Software Engineering,9.0,3,5.26158,0,5.744562646538029,47.54498425158889
0.0,Machine Learning,1.0,3,2.86158,0,6.164414002968976,32.01012532519074
5.0,Software Engineering,0.0,3,2.56158,0,4.0,29.857056414643697
10.0,Software Engineering,0.0,4,2.56158,0,3.872983346207417,36.67998699593218
5.0,Data Science,10.0,4,5.56158,0,5.291502622129181,44.967659434022416
5.0,Cybersecurity,3.0,3,3.46158,0,4.58257569495584,34.36949707544511
4.0,Machine Learning,3.0,3,3.46158,0,5.385164807134504,35.712112275555775
5.0,Software Engineering,6.0,4,4.36158,0,5.744562646538029,42.60201348385503
8.0,Machine Learning,3.0,4,3.46158,0,6.164414002968976,44.18543917034665
8.0,Cybersecurity,2.0,4,3.16158,0,4.58257569495584,38.56184015286716
5.0,Software Engineering,1.0,4,2.86158,0,5.744562646538029,37.96372887096527
3.0,Software Engineering,10.0,5,5.56158,0,4.0,41.05362564042323
8.0,Machine Learning,4.0,3,3.76158,0,4.358898943540674,37.753133492703135
7.0,Software Engineering,9.0,3,5.26158,0,5.744562646538029,45.464984251588895
4.0,Machine Learning,2.0,4,3.16158,0,5.385164807134504,36.78445535297783
3.0,Cybersecurity,8.0,4,4.96158,0,3.872983346207417,36.8212423765558
2.0,Machine Learning,4.0,3,3.76158,4,6.164414002968976,37.8730960929246
8.0,Software Engineering,7.0,4,4.66158,0,5.744562646538029,46.64967040643298
6.0,Machine Learning,9.0,4,5.26158,4,6.164414002968976,48.671380705814364
6.0,Data Science,8.0,4,4.96158,0,5.291502622129181,44.15234558886651
4.0,Machine Learning,10.0,4,5.56158,0,6.164414002968976,46.51903762839232
10.0,Machine Learning,8.0,4,4.96158,0,5.291502622129181,48.31234558886651
2.0,Cybersecurity,3.0,3,3.46158,0,4.58257569495584,31.249497075445113
5.0,Machine Learning,4.0,4,3.76158,0,4.358898943540674,36.63313349270313
5.0,Cybersecurity,7.0,3,4.66158,0,4.58257569495584,38.08012476575691
4.0,Data Science,6.0,4,4.36158,0,5.0990195135927845,39.645614597372244
0.0,Software Engineering,5.0,3,4.06158,0,4.0,29.295341027533464
0.0,Machine Learning,1.0,4,2.86158,0,5.385164807134504,31.696798430399873
3.0,Data Science,5.0,3,4.06158,0,4.242640687119285,33.135659033999275
3.0,Machine Learning,8.0,3,4.96158,0,6.164414002968976,41.623723783236414
4.0,Cybersecurity,2.0,5,3.16158,0,2.449489742783178,30.069430535456668
8.0,Cybersecurity,5.0,5,4.06158,0,4.58257569495584,43.34481092060101
1.0,Cybersecurity,9.0,3,5.26158,0,4.58257569495584,35.77543861091283
10.0,Machine Learning,6.0,3,4.36158,0,6.164414002968976,47.0484099380805
7.0,Software Engineering,1.0,5,2.86158,0,4.123105625617661,37.230172238127444
0.0,Software Engineering,3.0,3,3.46158,0,4.898979485566356,30.10879274921128
